体育直播,#genre#
鳳凰資訊,vjms://23.237.33.155:8500:3502/live/cid=401
广东体育,https://116.77.72.195/streams/d/gdty/playlist.m3u8
广东体育,http://cdn12.switchium.com/gdty.m3u8
广东体育,vjms://58.215.133.185:8500:3502/live/cid=336
广东体育,vjms://23.237.33.155:8500:3502/live/cid=336
广东体育,http://nclive.grtn.cn/typd/playlist.m3u8
广东体育,http://nclive.grtn.cn/typd/sd/live.m3u8
TVB翡翠台,http://pulljd-live.baijiayun.com/live/dcd8b789c0b91bbcg39ea88dt.m3u8
TVB翡翠台,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=188&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=0&Pcontent_id=8114.m3u8
TVB翡翠台,http://116.199.5.51:8114/00000000/hls/index.m3u8?Fsv_chan_hls_se_idx=188&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8
TVB翡翠台,vjms://58.215.133.185:8500:3502/live/cid=362
TVB翡翠台,vjms://23.237.33.155:8500:3502/live/cid=362
TVB無綫新聞,http://pulljd-live.baijiayun.com/live/1a01b7621f51223a3ca71b2c9.m3u8
TVB無綫新聞,http://www.liveviptv.xyz/tv/tvb.php
TVB無綫新聞,vjms://121.14.222.75:8500:3502/live/cid=366
TVB無綫新聞,vjms://58.215.133.185:8500:3502/live/cid=366
TVB無綫新聞,vjms://23.237.33.155:8500:3502/live/cid=366
TVB明珠台,http://stream.guihet.com/tv/116.php?id=12
TVB明珠台,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=12&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=0&Pcontent_id=8114.m3u8
TVB明珠台,http://116.199.5.51:8114/00000000/hls/index.m3u8?Fsv_chan_hls_se_idx=12&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8
TVB明珠台,vjms://58.215.133.185:8500:3502/live/cid=367
TVB明珠台,vjms://23.237.33.155:8500:3502/live/cid=367
ViuTv,http://pulljd-live.baijiayun.com/live/c9a141bcda4aa68a35c7d.m3u8
鳳凰香港,http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8
鳳凰電影,https://116.77.72.195/streams/d/fhdy/playlist.m3u8
鳳凰電影,rtmp://ivi.bupt.edu.cn:1935/livetv/fhdy
鳳凰電影,http://dlhls.cdn.zhanqi.tv/zqlive/35349_iXsXw.m3u8
星空衛視,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=233&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=0&Pcontent_id=8114.m3u8
星空衛視,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=234&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=0&Pcontent_id=8114.m3u8
陽光衛視,http://121.31.30.90:8085/ysten-business/live/yangguangstv/yst.m3u8
陽光衛視,https://stream.chinasuntv.com/680k/mid_video_index.m3u8
香港衛視,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
有線電視18台,vjms://58.215.133.185:8500:3502/live/cid=364
有線電視18台,vjms://23.237.33.155:8500:3502/live/cid=364
RHK-31電視台,http://61.93.125.49:9981/stream/channelid/800825777?ticket=2e12aa19682c2fcf2bddacf8e4158ba7a160f77a&profile=pass
RHK-31電視台,http://rthklive1-lh.akamaihd.net/i/rthk31_1@167495/index_1296_av-b.m3u8
RHK-32電視台,http://61.93.125.49:9981/stream/channelid/1937987518?ticket=86a4cdeced8f00e53b3f0410f8f565741e14ea3f&profile=pass
RHK-32電視台,http://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/index_1296_av-b.m3u8
HK開電視(需代理),http://media.fantv.hk/m3u8/archive/channel2_stream1.m3u8
HK開電視(需代理),http://media.fantv.hk/m3u8/archive/channel2.m3u8
耀才財經台,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
耀才財經台,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8?wowzasessionid=64000
澳亞衛視,http://stream.mastvnet.com/MASTV/sd/live.m3u8
澳亞衛視,vjms://58.215.133.185:8500:3502/live/cid=337
澳亞衛視,vjms://23.237.33.155:8500:3502/live/cid=337
澳亞衛視,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=192&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=0&Pcontent_id=8114.m3u8
澳門衛視,http://stream.mastvnet.com/MSTV/SD/live.m3u8
澳門衛視,http://live.mastvnet.com/iVx460D/500/live.m3u8
澳門資訊,http://live3.tdm.com.mo:1935/ch5/info_ch5.live/playlist.m3u8
澳門資訊,rtmp://live4.tdm.com.mo:80/ch5/info_ch5.live
澳視澳門,http://live4.tdm.com.mo/ch1/definst//ch1.live/playlist.m3u8
澳視澳門,rtmp://live4.tdm.com.mo:80/ch1/_definst_/ch1.live
澳視高清,rtmp://live4.tdm.com.mo:80/ch6/_definst_/hd_ch6.live
澳門澳視衛視,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳門澳視衛視,http://live4.tdm.com.mo/ch3/definst//ch3.live/playlist.m3u8
澳門澳視衛視,rtmp://live4.tdm.com.mo:80/ch3/_definst_/ch3.live
澳門蓮花,rtmp://live-rtmp.lotustv.duolaibo.cn/lotustv/5562e9e4d409d24c9600075c
澳門葡文,http://61.244.22.4/ch2/ch2.live/playelist.m3u8
澳門葡文,rtmp://live4.tdm.com.mo:80/ch2/_definst_/ch2.live
澳視體育,rtmp://live4.tdm.com.mo:80/ch4/_definst_/sport_ch4.live
民視,http://lss.line-scdn.net/cc_tw/p/live/h6mhUZzm7aEMHQXZTPVR1dG55M3N5HykQak4ldyMsNyYoTytDYUIiISUpY3R5T31EOUoudiQsMXJ-WS9HYEN1cHF7KXJ5Ay4XYFUmJngzN3B4Fy4VaEMm/720/chunklist.m3u8
民視,vjms://58.215.133.185:8500:3502/live/cid=450
民視,vjms://23.237.33.155:8500:3502/live/cid=450
民視新聞,http://lss.line-scdn.net/cc_tw/p/live/hRFPRCGkVDGg_RhJ4BVMRX1YjBFtFSE04UUlBChwrUw0QSxk_U00XDh0oAw1FHxg_Bk1KXRooUF5JXktsWERDCB0sTVlBBEo8WFJCDUA0UFhBEEo-UERC/720/chunklist.m3u8
民視新聞,vjms://58.215.133.185:8500:3502/live/cid=454
民視新聞,vjms://23.237.33.155:8500:3502/live/cid=454
華視,vjms://58.215.133.185:8500:3502/live/cid=451
華視,vjms://23.237.33.155:8500:3502/live/cid=451
華視資訊,http://lss.line-scdn.net/cc_tw/p/live/hH7hH7yHkFhkEXAgJPUkLLm4zSX0vBgJPPVNbLXYxSXwoCAdLaVQLeXU0SH8sAlNKa1dQK3EzTC95RFEdYF4LeXU3Vyh5HlBNYEhYe3EuTypzAVFPYFc/720/chunklist.m3u8
中視,vjms://58.215.133.185:8500:3502/live/cid=452
中視,vjms://23.237.33.155:8500:3502/live/cid=452
中視新聞,http://lss.line-scdn.net/cc_tw/p/live/hKyXWxmnMFVc1QwtHDVYIYF4mTmZMGwRTDExYNRQuSjIYFwQFWRpdMRUuQmRKHVZTXUhTYhQrT2BBW1JTUEFaNxIqVGZJAVMDUFdbMkgxSG1IH1IJWQ/720/chunklist.m3u8
台視,vjms://58.215.133.185:8500:3502/live/cid=453
台視,vjms://23.237.33.155:8500:3502/live/cid=453
公視,vjms://58.215.133.185:8500:3502/live/cid=436
公視,vjms://23.237.33.155:8500:3502/live/cid=436
壹新聞,vjms://58.215.133.185:8500:3502/live/cid=445
壹新聞,vjms://23.237.33.155:8500:3502/live/cid=445
三立新聞,http://60.199.188.65/HLS/WG_ETTV-N/02.m3u8
三立新聞,vjms://58.215.133.185:8500:3502/live/cid=352
三立新聞,vjms://23.237.33.155:8500:3502/live/cid=352
三立台灣,vjms://58.215.133.185:8500:3502/live/cid=437
三立台灣,vjms://23.237.33.155:8500:3502/live/cid=437
三立都會,vjms://58.215.133.185:8500:3502/live/cid=226
三立都會,vjms://23.237.33.155:8500:3502/live/cid=226
TVBS HD,vjms://58.215.133.185:8500:3502/live/cid=349
TVBS HD,vjms://23.237.33.155:8500:3502/live/cid=349
TVBS新聞,vjms://58.215.133.185:8500:3502/live/cid=348
TVBS新聞,vjms://23.237.33.155:8500:3502/live/cid=348
TVBS新聞,http://60.199.188.65/HLS/WG_TVBS-N/index.m3u8
TVBS新聞,http://60.199.188.65/HLS/WG_TVBS-N/2.m3u8
TVBS歡樂,vjms://58.215.133.185:8500:3502/live/cid=438
TVBS歡樂,vjms://23.237.33.155:8500:3502/live/cid=438
東森新聞,vjms://58.215.133.185:8500:3502/live/cid=340
東森新聞,vjms://23.237.33.155:8500:3502/live/cid=340
東森綜合,vjms://58.215.133.185:8500:3502/live/cid=333
東森綜合,vjms://23.237.33.155:8500:3502/live/cid=333
東森財經新聞,vjms://58.215.133.185:8500:3502/live/cid=456
東森財經新聞,vjms://23.237.33.155:8500:3502/live/cid=456
東森電影,vjms://58.215.133.185:8500:3502/live/cid=338
東森電影,vjms://23.237.33.155:8500:3502/live/cid=338
東森幼幼,vjms://58.215.133.185:8500:3502/live/cid=344
東森幼幼,vjms://23.237.33.155:8500:3502/live/cid=344
中天娛樂,vjms://58.215.133.185:8500:3502/live/cid=350
中天娛樂,vjms://23.237.33.155:8500:3502/live/cid=350
中天綜合,vjms://58.215.133.185:8500:3502/live/cid=341
中天綜合,vjms://23.237.33.155:8500:3502/live/cid=341
中天新聞,http://lss.line-scdn.net/cc_tw/p/live/homcAOEHWMUMOVS9TNkAsdGVvO3EmXCUQYVp8dHI4biYjWCQUYA53LClqZyZ0XXdAZV53di8_aXdzTXZHa1d3cH07cHJyF3cXa0F_JnMnanlzCXYdYg/720/chunklist.m3u8
中天新聞,vjms://58.215.133.185:8500:3502/live/cid=407
中天新聞,vjms://23.237.33.155:8500:3502/live/cid=407
非凡新聞,vjms://58.215.133.185:8500:3502/live/cid=443
非凡新聞,vjms://23.237.33.155:8500:3502/live/cid=443
年代新聞,vjms://58.215.133.185:8500:3502/live/cid=455
年代新聞,vjms://23.237.33.155:8500:3502/live/cid=455
年代MUCH,vjms://58.215.133.185:8500:3502/live/cid=439
年代MUCH,vjms://23.237.33.155:8500:3502/live/cid=439
八大綜合,http://lss.line-scdn.net/cc_tw/p/live/hjanD-SvyNE8BUCpfO0UpeGhpYyt9DXUZbV95eyQ9ayouXndPZ1t-eyU9Pit6CCIQbltyeiQ0bH58SHNLZlIpfyNqdX5_EnIbZkR6Kn4ia3x-BnIZblJ6/720/chunklist.m3u8
八大綜合,vjms://58.215.133.185:8500:3502/live/cid=354
八大綜合,vjms://23.237.33.155:8500:3502/live/cid=354
八大第一,vjms://58.215.133.185:8500:3502/live/cid=441
八大第一,vjms://23.237.33.155:8500:3502/live/cid=441
八大戲劇,vjms://58.215.133.185:8500:3502/live/cid=110
八大戲劇,vjms://23.237.33.155:8500:3502/live/cid=110
緯來體育,vjms://58.215.133.185:8500:3502/live/cid=202
緯來體育,vjms://23.237.33.155:8500:3502/live/cid=202
緯來戲劇,vjms://58.215.133.185:8500:3502/live/cid=137
緯來戲劇,vjms://23.237.33.155:8500:3502/live/cid=137
緯來日本,vjms://58.215.133.185:8500:3502/live/cid=102
緯來日本,vjms://23.237.33.155:8500:3502/live/cid=102
愛爾達體育,vjms://58.215.133.185:8500:3502/live/cid=266
愛爾達體育,vjms://23.237.33.155:8500:3502/live/cid=266
國興衛視,vjms://58.215.133.185:8500:3502/live/cid=424
國興衛視,vjms://23.237.33.155:8500:3502/live/cid=424
TLC旅遊生活,vjms://58.215.133.185:8500:3502/live/cid=103
TLC旅遊生活,vjms://23.237.33.155:8500:3502/live/cid=103
迪士尼卡通,vjms://58.215.133.185:8500:3502/live/cid=361
迪士尼卡通,vjms://23.237.33.155:8500:3502/live/cid=361
CN卡通,vjms://58.215.133.185:8500:3502/live/cid=422
CN卡通,vjms://23.237.33.155:8500:3502/live/cid=422
愛放,http://lss.line-scdn.net/cc_tw/p/live/hhLnKVZcGNmICXyhyO0orVWgwOgF8VXJlalB7ViEyaQcuUXViZwN4A3M2a1F8ASIxaVRwVyQ6b1t9R3FmZl0qByQ3d1N_HXA2Zkt4AHctb1F1AnE0ZlQ/720/chunklist.m3u8
WB TV,http://lss.line-scdn.net/cc_tw/p/live/h9JREfGmdZ2Q_UXl0B0R6U1Q6bFAQBHUzVl4qUE48OAESXHIzUVN8V0s7a1FBWSI2BFohURg-PVxCSSBgWlN6AU1pJlVDEyEwWkUpAUIjPF5CDSA6Uw/720/chunklist.m3u8
新加坡8频道,https://d34e90s3s13i7n.cloudfront.net/hls/ch8ctv/master02.m3u8
新加坡-亚洲新闻台,https://drsh196ivjwe8.cloudfront.net/hls/cnai/03.m3u8
新加坡U频道,https://d3inlz9elsutjl.cloudfront.net/hls/chuctv/master02.m3u8
新加坡5频道,https://dlau142f16b92.cloudfront.net/hls/ch5ctv/master02.m3u8
奥多少儿频道,https://ddftztnzt6o79.cloudfront.net/hls/oktoctv/master02.m3u8
HBO中文,vjms://23.237.33.155:8500:3502/live/cid=261
HBO中文,vjms://58.215.133.185:8500:3502/live/cid=261
HBO原创,vjms://58.215.133.185:8500:3502/live/cid=236
HBO原创,vjms://23.237.33.155:8500:3502/live/cid=236
HBO强档,vjms://58.215.133.185:8500:3502/live/cid=238
HBO强档,vjms://23.237.33.155:8500:3502/live/cid=238
HBO温馨,vjms://58.215.133.185:8500:3502/live/cid=181
HBO温馨,vjms://23.237.33.155:8500:3502/live/cid=181
FOX新闻,vjms://58.215.133.185:8500:3502/live/cid=97
FOX新闻,vjms://23.237.33.155:8500:3502/live/cid=97
FOX电影,vjms://58.215.133.185:8500:3502/live/cid=94
FOX电影,vjms://23.237.33.155:8500:3502/live/cid=94
博斯高球1,vjms://58.215.133.185:8500:3502/live/cid=265
博斯高球1,vjms://23.237.33.155:8500:3502/live/cid=265
FOX体育3 HD,vjms://58.215.133.185:8500:3502/live/cid=95
FOX体育3 HD,vjms://23.237.33.155:8500:3502/live/cid=95
国家地理HD,vjms://58.215.133.185:8500:3502/live/cid=263
国家地理HD,vjms://23.237.33.155:8500:3502/live/cid=263
国家地理频道,vjms://58.215.133.185:8500:3502/live/cid=115
国家地理频道,vjms://23.237.33.155:8500:3502/live/cid=115
探索频道,vjms://58.215.133.185:8500:3502/live/cid=457
探索频道,vjms://23.237.33.155:8500:3502/live/cid=457
探索世界,vjms://58.215.133.185:8500:3502/live/cid=440
探索世界,vjms://23.237.33.155:8500:3502/live/cid=440
探索科学,vjms://58.215.133.185:8500:3502/live/cid=457
探索科学,vjms://23.237.33.155:8500:3502/live/cid=457
动物星球,vjms://58.215.133.185:8500:3502/live/cid=3
动物星球,vjms://23.237.33.155:8500:3502/live/cid=3
法国时尚,vjms://58.215.133.185:8500:3502/live/cid=399
法国时尚,vjms://23.237.33.155:8500:3502/live/cid=399
TV5 MONDE,vjms://58.215.133.185:8500:3502/live/cid=396
TV5 MONDE,vjms://23.237.33.155:8500:3502/live/cid=396
新唐人亚太台,https://live.ntdimg.com/aplive200/playlist.m3u8
新唐人美东台,https://live.ntdimg.com/live400/playlist.m3u8
新唐人美东台,https://live2.ntdimg.com/live330/playlist.m3u8
新唐人美西台,https://live.ntdimg.com/uwlive990/playlist.m3u8
新唐人美西台,https://live.ntdimg.com/uwlive520/playlist.m3u8
新唐人美西台,https://live.ntdimg.com/sflive220/playlist.m3u8
新唐人加东台,https://live.ntdimg.com/mllive860/playlist.m3u8
新唐人加东台,https://live.ntdimg.com/mllive220/playlist.m3u8
新唐人加西台,https://live.ntdimg.com/cwlive220/playlist.m3u8
新唐人旧金山台,https://live.ntdimg.com/sflive990/playlist.m3u8
新唐人中国台,https://live2.ntdimg.com/cnlive/playlist.m3u8

香港测试,#genre#
TVB翡翠台,http://pulljd-live.baijiayun.com/live/dcd8b789c0b91bbcg39ea88dt.m3u8
TVB翡翠台,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=188&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=0&Pcontent_id=8114.m3u8
TVB翡翠台,http://116.199.5.51:8114/00000000/hls/index.m3u8?Fsv_chan_hls_se_idx=188&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8
TVB翡翠台,vjms://58.215.133.185:8500:3502/live/cid=362
TVB翡翠台,vjms://23.237.33.155:8500:3502/live/cid=362
TVB無綫新聞,http://pulljd-live.baijiayun.com/live/1a01b7621f51223a3ca71b2c9.m3u8
TVB無綫新聞,http://www.liveviptv.xyz/tv/tvb.php
TVB無綫新聞,vjms://121.14.222.75:8500:3502/live/cid=366
TVB無綫新聞,vjms://58.215.133.185:8500:3502/live/cid=366
TVB無綫新聞,vjms://23.237.33.155:8500:3502/live/cid=366
TVB明珠台,http://stream.guihet.com/tv/116.php?id=12
TVB明珠台,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=12&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=0&Pcontent_id=8114.m3u8
TVB明珠台,http://116.199.5.51:8114/00000000/hls/index.m3u8?Fsv_chan_hls_se_idx=12&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8
TVB明珠台,vjms://58.215.133.185:8500:3502/live/cid=367
TVB明珠台,vjms://23.237.33.155:8500:3502/live/cid=367
ViuTv,http://pulljd-live.baijiayun.com/live/c9a141bcda4aa68a35c7d.m3u8
鳳凰香港,http://qlive.fengshows.cn/live720p/PHK.flv?txSecret=8b7125c692389da69e056d3f73897627&txTime=16ecb504dfe
鳳凰香港,http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8
鳳凰電影,https://116.77.72.195/streams/d/fhdy/playlist.m3u8
鳳凰電影,rtmp://ivi.bupt.edu.cn:1935/livetv/fhdy
鳳凰電影,http://dlhls.cdn.zhanqi.tv/zqlive/35349_iXsXw.m3u8
星空衛視,http://stream.guihet.com/tv/116.php?id=233
星空衛視,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=233&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=0&Pcontent_id=8114.m3u8
星空衛視,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=234&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=0&Pcontent_id=8114.m3u8
陽光衛視,http://121.31.30.90:8085/ysten-business/live/yangguangstv/yst.m3u8
陽光衛視,https://stream.chinasuntv.com/680k/mid_video_index.m3u8
香港衛視,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
有線電視18台,vjms://58.215.133.185:8500:3502/live/cid=364
有線電視18台,vjms://23.237.33.155:8500:3502/live/cid=364
RHK-31電視台,http://61.93.125.49:9981/stream/channelid/800825777?ticket=2e12aa19682c2fcf2bddacf8e4158ba7a160f77a&profile=pass
RHK-31電視台,http://rthklive1-lh.akamaihd.net/i/rthk31_1@167495/index_1296_av-b.m3u8
RHK-32電視台,http://61.93.125.49:9981/stream/channelid/1937987518?ticket=86a4cdeced8f00e53b3f0410f8f565741e14ea3f&profile=pass
RHK-32電視台,http://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/index_1296_av-b.m3u8
HK開電視(需代理),http://media.fantv.hk/m3u8/archive/channel2_stream1.m3u8
HK開電視(需代理),http://media.fantv.hk/m3u8/archive/channel2.m3u8
耀才財經台,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
耀才財經台,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8?wowzasessionid=64000

澳门测试,#genre#
澳亞衛視,http://stream.mastvnet.com/MASTV/sd/live.m3u8
澳亞衛視,vjms://58.215.133.185:8500:3502/live/cid=337
澳亞衛視,vjms://23.237.33.155:8500:3502/live/cid=337
澳亞衛視,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=192&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=0&Pcontent_id=8114.m3u8
澳門衛視,http://stream.mastvnet.com/MSTV/SD/live.m3u8
澳門衛視,http://live.mastvnet.com/iVx460D/500/live.m3u8
澳門資訊,http://live3.tdm.com.mo:1935/ch5/info_ch5.live/playlist.m3u8
澳門資訊,rtmp://live4.tdm.com.mo:80/ch5/info_ch5.live
澳視澳門,http://live4.tdm.com.mo/ch1/definst//ch1.live/playlist.m3u8
澳視澳門,rtmp://live4.tdm.com.mo:80/ch1/_definst_/ch1.live
澳視高清,rtmp://live4.tdm.com.mo:80/ch6/_definst_/hd_ch6.live
澳門澳視衛視,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳門澳視衛視,http://live4.tdm.com.mo/ch3/definst//ch3.live/playlist.m3u8
澳門澳視衛視,rtmp://live4.tdm.com.mo:80/ch3/_definst_/ch3.live
澳門蓮花,rtmp://live-rtmp.lotustv.duolaibo.cn/lotustv/5562e9e4d409d24c9600075c
澳門葡文,http://61.244.22.4/ch2/ch2.live/playelist.m3u8
澳門葡文,rtmp://live4.tdm.com.mo:80/ch2/_definst_/ch2.live
澳視體育,rtmp://live4.tdm.com.mo:80/ch4/_definst_/sport_ch4.live

台湾测试,#genre#
民視,http://lss.line-scdn.net/cc_tw/p/live/h6mhUZzm7aEMHQXZTPVR1dG55M3N5HykQak4ldyMsNyYoTytDYUIiISUpY3R5T31EOUoudiQsMXJ-WS9HYEN1cHF7KXJ5Ay4XYFUmJngzN3B4Fy4VaEMm/720/chunklist.m3u8
民視,vjms://58.215.133.185:8500:3502/live/cid=450
民視,vjms://23.237.33.155:8500:3502/live/cid=450
民視新聞,http://lss.line-scdn.net/cc_tw/p/live/hRFPRCGkVDGg_RhJ4BVMRX1YjBFtFSE04UUlBChwrUw0QSxk_U00XDh0oAw1FHxg_Bk1KXRooUF5JXktsWERDCB0sTVlBBEo8WFJCDUA0UFhBEEo-UERC/720/chunklist.m3u8
民視新聞,vjms://58.215.133.185:8500:3502/live/cid=454
民視新聞,vjms://23.237.33.155:8500:3502/live/cid=454
華視,vjms://58.215.133.185:8500:3502/live/cid=451
華視,vjms://23.237.33.155:8500:3502/live/cid=451
華視資訊,http://lss.line-scdn.net/cc_tw/p/live/hH7hH7yHkFhkEXAgJPUkLLm4zSX0vBgJPPVNbLXYxSXwoCAdLaVQLeXU0SH8sAlNKa1dQK3EzTC95RFEdYF4LeXU3Vyh5HlBNYEhYe3EuTypzAVFPYFc/720/chunklist.m3u8
中視,vjms://58.215.133.185:8500:3502/live/cid=452
中視,vjms://23.237.33.155:8500:3502/live/cid=452
中視新聞,http://lss.line-scdn.net/cc_tw/p/live/hKyXWxmnMFVc1QwtHDVYIYF4mTmZMGwRTDExYNRQuSjIYFwQFWRpdMRUuQmRKHVZTXUhTYhQrT2BBW1JTUEFaNxIqVGZJAVMDUFdbMkgxSG1IH1IJWQ/720/chunklist.m3u8
台視,vjms://58.215.133.185:8500:3502/live/cid=453
台視,vjms://23.237.33.155:8500:3502/live/cid=453
公視,vjms://58.215.133.185:8500:3502/live/cid=436
公視,vjms://23.237.33.155:8500:3502/live/cid=436
壹新聞,vjms://58.215.133.185:8500:3502/live/cid=445
壹新聞,vjms://23.237.33.155:8500:3502/live/cid=445
三立新聞,http://60.199.188.65/HLS/WG_ETTV-N/02.m3u8
三立新聞,vjms://58.215.133.185:8500:3502/live/cid=352
三立新聞,vjms://23.237.33.155:8500:3502/live/cid=352
三立台灣,vjms://58.215.133.185:8500:3502/live/cid=437
三立台灣,vjms://23.237.33.155:8500:3502/live/cid=437
三立都會,vjms://58.215.133.185:8500:3502/live/cid=226
三立都會,vjms://23.237.33.155:8500:3502/live/cid=226
TVBS HD,vjms://58.215.133.185:8500:3502/live/cid=349
TVBS HD,vjms://23.237.33.155:8500:3502/live/cid=349
TVBS新聞,vjms://58.215.133.185:8500:3502/live/cid=348
TVBS新聞,vjms://23.237.33.155:8500:3502/live/cid=348
TVBS新聞,http://60.199.188.65/HLS/WG_TVBS-N/index.m3u8
TVBS新聞,http://60.199.188.65/HLS/WG_TVBS-N/2.m3u8
TVBS歡樂,vjms://58.215.133.185:8500:3502/live/cid=438
TVBS歡樂,vjms://23.237.33.155:8500:3502/live/cid=438
東森新聞,vjms://58.215.133.185:8500:3502/live/cid=340
東森新聞,vjms://23.237.33.155:8500:3502/live/cid=340
東森綜合,vjms://58.215.133.185:8500:3502/live/cid=333
東森綜合,vjms://23.237.33.155:8500:3502/live/cid=333
東森財經新聞,vjms://58.215.133.185:8500:3502/live/cid=456
東森財經新聞,vjms://23.237.33.155:8500:3502/live/cid=456
東森電影,vjms://58.215.133.185:8500:3502/live/cid=338
東森電影,vjms://23.237.33.155:8500:3502/live/cid=338
東森幼幼,vjms://58.215.133.185:8500:3502/live/cid=344
東森幼幼,vjms://23.237.33.155:8500:3502/live/cid=344
中天娛樂,vjms://58.215.133.185:8500:3502/live/cid=350
中天娛樂,vjms://23.237.33.155:8500:3502/live/cid=350
中天綜合,vjms://58.215.133.185:8500:3502/live/cid=341
中天綜合,vjms://23.237.33.155:8500:3502/live/cid=341
中天新聞,http://lss.line-scdn.net/cc_tw/p/live/homcAOEHWMUMOVS9TNkAsdGVvO3EmXCUQYVp8dHI4biYjWCQUYA53LClqZyZ0XXdAZV53di8_aXdzTXZHa1d3cH07cHJyF3cXa0F_JnMnanlzCXYdYg/720/chunklist.m3u8
中天新聞,vjms://58.215.133.185:8500:3502/live/cid=407
中天新聞,vjms://23.237.33.155:8500:3502/live/cid=407
非凡新聞,vjms://58.215.133.185:8500:3502/live/cid=443
非凡新聞,vjms://23.237.33.155:8500:3502/live/cid=443
年代新聞,vjms://58.215.133.185:8500:3502/live/cid=455
年代新聞,vjms://23.237.33.155:8500:3502/live/cid=455
年代MUCH,vjms://58.215.133.185:8500:3502/live/cid=439
年代MUCH,vjms://23.237.33.155:8500:3502/live/cid=439
八大綜合,http://lss.line-scdn.net/cc_tw/p/live/hjanD-SvyNE8BUCpfO0UpeGhpYyt9DXUZbV95eyQ9ayouXndPZ1t-eyU9Pit6CCIQbltyeiQ0bH58SHNLZlIpfyNqdX5_EnIbZkR6Kn4ia3x-BnIZblJ6/720/chunklist.m3u8
八大綜合,vjms://58.215.133.185:8500:3502/live/cid=354
八大綜合,vjms://23.237.33.155:8500:3502/live/cid=354
八大第一,vjms://58.215.133.185:8500:3502/live/cid=441
八大第一,vjms://23.237.33.155:8500:3502/live/cid=441
八大戲劇,vjms://58.215.133.185:8500:3502/live/cid=110
八大戲劇,vjms://23.237.33.155:8500:3502/live/cid=110
緯來體育,vjms://58.215.133.185:8500:3502/live/cid=202
緯來體育,vjms://23.237.33.155:8500:3502/live/cid=202
緯來戲劇,vjms://58.215.133.185:8500:3502/live/cid=137
緯來戲劇,vjms://23.237.33.155:8500:3502/live/cid=137
緯來日本,vjms://58.215.133.185:8500:3502/live/cid=102
緯來日本,vjms://23.237.33.155:8500:3502/live/cid=102
愛爾達體育,vjms://58.215.133.185:8500:3502/live/cid=266
愛爾達體育,vjms://23.237.33.155:8500:3502/live/cid=266
國興衛視,vjms://58.215.133.185:8500:3502/live/cid=424
國興衛視,vjms://23.237.33.155:8500:3502/live/cid=424
TLC旅遊生活,vjms://58.215.133.185:8500:3502/live/cid=103
TLC旅遊生活,vjms://23.237.33.155:8500:3502/live/cid=103
迪士尼卡通,vjms://58.215.133.185:8500:3502/live/cid=361
迪士尼卡通,vjms://23.237.33.155:8500:3502/live/cid=361
CN卡通,vjms://58.215.133.185:8500:3502/live/cid=422
CN卡通,vjms://23.237.33.155:8500:3502/live/cid=422
